post_id	thread_id	comment_text	label	prev_post_id	prev_post_label	prev_post_text	prev_sim	distance_score	thread_sim	RuncountNeg	RuncountPos	DistanceLbl0	DistanceLbl1	RelRuncount
post_1402358	post_1389082	I grealty agree with spade too much water can be dangerous.    Blood work can tell if there is an electorlite embalance plus measurer salt in body.	0	post_1402346	0.0	"I just wanted to add	 that if you have an electolyte imbalance	 drinking ""loads of water"" will NOT solve this problem.    In fact	 it can make things worse and can lead to very serious condition called hyponatremia if certain conditions are met (I doubt they apply in your case).http://en.wikipedia.org/wiki/Hyponatremia"	0.4792352318763733	9	0.34143054485321045	8	0	0	8	0.0
post_1402750	post_1389082	wow...I thought I was the only one who did this?    Do you have any answers yet?    please keep posting.    I'm curious.	0	post_1402358	0.0	I grealty agree with spade too much water can be dangerous.    Blood work can tell if there is an electorlite embalance plus measurer salt in body.	0.09661809355020523	10	0.14133517444133759	9	0	0	9	0.0
post_3524801	post_1389082	"I MADE A DOCTORS APPOINTMENT TODAY FOR THE EXACT THING YOU ARE EXPLAINING.    I GET INTO THE SHOWER AND FEW MINUTES INTO IT I GET VERY NAUSAUS	 LIGHTHEADED LIKE I WILL FAINT AND ITS HARD TO BREATHE.    IT SCARES THE **** OUT OF ME.    I HAVE TO SIT DOWN IN SHOWER OR I WILL PASS OUT.    ITS HARD TO EVEN WASH MY HAIR.    I WILL LET YOU KNOW WHAT I FIND OUT TOMORROW."	0	post_1402750	0.0	wow...I thought I was the only one who did this?    Do you have any answers yet?    please keep posting.    I'm curious.	0.12209849059581757	11	0.6479315757751465	10	0	0	10	0.0
post_3643811	post_1389082	"I to get these symptoms	 more if I take a shower in the morning than at night.    I went to the doctor and she told me it was all in my head.    I don't know what to do.    Any suggestions would be wonderful!    Thanks :)"	0	post_3524801	0.0	"I MADE A DOCTORS APPOINTMENT TODAY FOR THE EXACT THING YOU ARE EXPLAINING.    I GET INTO THE SHOWER AND FEW MINUTES INTO IT I GET VERY NAUSAUS	 LIGHTHEADED LIKE I WILL FAINT AND ITS HARD TO BREATHE.    IT SCARES THE **** OUT OF ME.    I HAVE TO SIT DOWN IN SHOWER OR I WILL PASS OUT.    ITS HARD TO EVEN WASH MY HAIR.    I WILL LET YOU KNOW WHAT I FIND OUT TOMORROW."	0.5533504486083984	12	0.42557379603385925	11	0	0	11	0.0
post_3655548	post_1389082	the same thing has been happening to me! when i wake up early in the morning and get into the shower right away i feel weak and then everything goes blurry and then i feel like i am going to throw up unless i sit down or lay down. i just don't know whats wrong with me!	0	post_3643811	0.0	"I to get these symptoms	 more if I take a shower in the morning than at night.    I went to the doctor and she told me it was all in my head.    I don't know what to do.    Any suggestions would be wonderful!    Thanks :)"	0.5176095366477966	13	0.5975402593612671	12	0	0	12	0.0
post_4000318	post_1389082	"If you feel light headed in hot water then you may have low blood pressure or low salt intake.If you feel fatigued/exhausted after a shower	 no matter the temperature	 then you are probably sensitive to the chlorine and/or fluoride added to the water. These are toxins	 easily absorbed through the skin. Essentially	 you are being poisoned when you step into the shower. You probably do not have enough iodine in your diet	 because chlorine and fluoride are chemically very similar to iodine and your thyroid cannot tell the difference. So they replace iodine in your thyroid causing hypothyroidism.As a side note	 countries with fluoride in their water do not have less cavities than countries without it. Fluoride was used to control populations in Nazi concentration camps & Russian gulags because it causes fatigue and lowers IQ. The only reason it's added to the water is because it's a byproduct of weapons manufacturing and they have nowhere else to put it. It is likely the cause of Fibromyalgia and contributes to many cancers (see the rate of breast cancer in US versus countries without fluoridated water)."	1	post_3655548	0.0	the same thing has been happening to me! when i wake up early in the morning and get into the shower right away i feel weak and then everything goes blurry and then i feel like i am going to throw up unless i sit down or lay down. i just don't know whats wrong with me!	0.2616340219974518	14	0.4244253933429718	12	1	0	12	7.142857142857142
post_4409098	post_1389082	"I'm 16 and I get exactly the same thing	 have done for about 3 years. I only get it in the mornings though so i have to shower at night instead which can be a bit of a nuisannce. I've been to the doctors and they said it was probably down to my low blood pressure. But aparently there are lots of things it could be down to. But probably go to the doctors before you make any decisions :)"	0	post_4000318	1.0	"If you feel light headed in hot water then you may have low blood pressure or low salt intake.If you feel fatigued/exhausted after a shower	 no matter the temperature	 then you are probably sensitive to the chlorine and/or fluoride added to the water. These are toxins	 easily absorbed through the skin. Essentially	 you are being poisoned when you step into the shower. You probably do not have enough iodine in your diet	 because chlorine and fluoride are chemically very similar to iodine and your thyroid cannot tell the difference. So they replace iodine in your thyroid causing hypothyroidism.As a side note	 countries with fluoride in their water do not have less cavities than countries without it. Fluoride was used to control populations in Nazi concentration camps & Russian gulags because it causes fatigue and lowers IQ. The only reason it's added to the water is because it's a byproduct of weapons manufacturing and they have nowhere else to put it. It is likely the cause of Fibromyalgia and contributes to many cancers (see the rate of breast cancer in US versus countries without fluoridated water)."	0.3254338502883911	15	0.5366458296775818	13	1	1	13	6.666666666666667
post_4708497	post_1389082	"I have the same shower problem	 especially in the morning. If I am shampooing my hair my heart starts to race and I feel like I'm passing out. If the water is hot or the bathroom is steamy	 same thing. I have mitral valve prolapse	 which is supposed to be not a big deal	 but some of the weird things that happen because of this are quite scary. Check this out with a doctor."	0	post_4409098	0.0	"I'm 16 and I get exactly the same thing	 have done for about 3 years. I only get it in the mornings though so i have to shower at night instead which can be a bit of a nuisannce. I've been to the doctors and they said it was probably down to my low blood pressure. But aparently there are lots of things it could be down to. But probably go to the doctors before you make any decisions :)"	0.5454010367393494	16	0.6374064087867737	14	1	0	14	6.25
post_4710214	post_1389082	could this possibly be due to the heat and the act of standing still for a period of time which can indicate an orthostatic intolerence.	0	post_4708497	0.0	"I have the same shower problem	 especially in the morning. If I am shampooing my hair my heart starts to race and I feel like I'm passing out. If the water is hot or the bathroom is steamy	 same thing. I have mitral valve prolapse	 which is supposed to be not a big deal	 but some of the weird things that happen because of this are quite scary. Check this out with a doctor."	0.30175426602363586	17	0.3010312616825104	15	1	0	15	5.88235294117647
post_4792909	post_1389082	"The same thing happens to me - I often feel light-headed & fatigued during/after a shower. I sometimes am scared to simply step out	 asking myself ""why can't i simply stand? what's wrong with me?"" haha	 i normally have to sit	 however	 and lower my head occasionally. I actually just got out of the shower and have been laying down.. everything everyone has shared is so interesting. I'm convinced the reaction is related to either dehydration/lack of electrolytes	 or low blood pressure. I've noticed I especially feel dizzy when showering after I work out and maybe have not drinken enough water. (I do not drink more than 4 glasses a day..) I also would like to say it is so ridiculous that there is fluoride in our water! I wish we could somehow change that.. I had no idea there were toxins in US water that actually contributed to cancer. There is so much wrong in our country...=("	1	post_4710214	0.0	could this possibly be due to the heat and the act of standing still for a period of time which can indicate an orthostatic intolerence.	0.2330864816904068	18	0.738621175289154	15	2	0	15	11.11111111111111
